"Selection","Crossover","Mutation","Run","Gens_Best_Fitness"
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",22,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",23,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",24,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",25,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",26,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",27,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",28,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",29,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",30,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",31,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",32,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",33,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",34,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",35,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",36,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",37,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",38,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",39,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",40,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",41,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",42,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",43,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",44,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",45,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",46,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",47,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",48,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",49,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",50,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",51,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",52,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",53,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",54,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",55,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",56,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",57,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",58,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",59,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",60,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",61,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",62,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",63,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",64,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",65,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",66,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",67,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",68,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",69,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",70,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",71,1.5370878006374964
