,Selection,Crossover,Mutation,Run,Gens_Best_Fitness
192,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,13,"[1.2710707041437264, 1.2727557229788466, 1.421011301072153, 1.421011301072153, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4464604462474646, 1.4557461605331787, 1.4557461605331787, 1.4636033033903217, 1.4636033033903217, 1.4814604462474645, 1.4814604462474645, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5386033033903215, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5548898869892787, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5591756012749927, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688, 1.5637221095334688]"
193,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,14,"[1.2592205157925243, 1.3147609388583021, 1.381066357577514, 1.381066357577514, 1.381066357577514, 1.381066357577514, 1.381066357577514, 1.3854752245725879, 1.3854752245725879, 1.3854752245725879, 1.3854752245725879, 1.3854752245725879, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.4061895102868736, 1.417128368588815, 1.417128368588815, 1.417128368588815, 1.417128368588815, 1.417128368588815, 1.4266937119675456, 1.4266937119675456, 1.4674079976818315, 1.4674079976818315, 1.4674079976818315, 1.4674079976818315, 1.4674079976818315, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.4766937119675458, 1.493836569110403, 1.493836569110403, 1.493836569110403, 1.493836569110403, 1.493836569110403, 1.493836569110403, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5002651405389744, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316, 1.5274079976818316]"
194,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,15,"[1.2959243697478993, 1.3092436974789914, 1.3092436974789914, 1.3433874239350914, 1.3433874239350914, 1.3433874239350914, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.3973254129237902, 1.4350362213851058, 1.4350362213851058, 1.4350362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4450362213851058, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.4821790785279627, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.492179078527963, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.50646913937989, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406, 1.5510069545059406]"
195,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,16,"[1.2642074760938857, 1.270356418429441, 1.3232686177919444, 1.3232686177919444, 1.3282686177919443, 1.384642132715155, 1.384642132715155, 1.384642132715155, 1.384642132715155, 1.387499275572298, 1.387499275572298, 1.387499275572298, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4411808171544482, 1.4419863807592004, 1.4419863807592004, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4598435236163432, 1.4777006664734862, 1.4777006664734862, 1.4777006664734862, 1.4777006664734862, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773, 1.4814647928136773]"
196,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,17,"[1.3051188061431467, 1.3051188061431467, 1.3051188061431467, 1.327984642132715, 1.327984642132715, 1.391871921182266, 1.391871921182266, 1.4218313532309474, 1.4218313532309474, 1.4246884960880903, 1.4668313532309474, 1.4818313532309477, 1.5472022602144309, 1.5472022602144309, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5800594030715736, 1.5814879745001447, 1.5814879745001447, 1.5829165459287164, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736, 1.5900594030715736]"
197,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,18,"[1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.3485757751376415, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4396059113300492, 1.4871196754563893, 1.4871196754563893, 1.4971196754563896, 1.5092625325992466, 1.5092625325992466, 1.5092625325992466, 1.5092625325992466, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.515691104027818, 1.5549768183135322, 1.5549768183135322, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5635482468849609, 1.5664053897421035, 1.5664053897421035, 1.5664053897421035, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5771196754563892, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178, 1.5806911040278178]"
198,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,19,"[1.3159200231816865, 1.334724717473196, 1.3811532889017675, 1.3811532889017675, 1.3811532889017675, 1.3811532889017675, 1.408071573456969, 1.408071573456969, 1.408071573456969, 1.4295001448855404, 1.4295001448855404, 1.4295001448855404, 1.4295001448855404, 1.4320689655172412, 1.4434975369458125, 1.4434975369458125, 1.4749261083743843, 1.4749261083743843, 1.4749261083743843, 1.4749261083743843, 1.4749261083743843, 1.4749261083743843, 1.4820689655172412, 1.4820689655172412, 1.5049261083743843, 1.5142118226600982, 1.5142118226600982, 1.5142118226600982, 1.5142118226600982, 1.5142118226600982, 1.5142118226600982, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5142118226600987, 1.5263546798029557, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.526354679802956, 1.5270689655172414, 1.5270689655172414]"
199,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,20,"[1.332916545928716, 1.332916545928716, 1.355320197044335, 1.355320197044335, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.4081773399014779, 1.435320197044335, 1.435320197044335, 1.435320197044335, 1.4385525934511736, 1.4385525934511736, 1.4385525934511736, 1.4385525934511736, 1.4385525934511736, 1.4385525934511736, 1.4385525934511736, 1.4828383077368879, 1.4828383077368879, 1.4828383077368879, 1.4828383077368879, 1.4828383077368879, 1.4828383077368879, 1.507124022022602, 1.5106954505940307, 1.5106954505940307, 1.5185525934511737, 1.5185525934511737, 1.5264097363083162, 1.5264097363083162, 1.5306954505940307, 1.5306954505940307, 1.5306954505940307, 1.5306954505940307, 1.5306954505940307, 1.5364097363083165, 1.5364097363083165, 1.5364097363083165, 1.5364097363083165, 1.5364097363083165, 1.5364097363083165, 1.5364097363083165, 1.5385525934511737, 1.5385525934511737, 1.5385525934511737, 1.5385525934511737, 1.5385525934511737, 1.5385525934511737, 1.5385525934511737, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.572838307736888, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306, 1.5756954505940306]"
200,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,21,"[1.311263401912489, 1.311263401912489, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.3960663575775136, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.4410663575775138, 1.460956244566792, 1.460956244566792, 1.460956244566792, 1.460956244566792, 1.460956244566792, 1.460956244566792, 1.4759562445667922, 1.4759562445667922, 1.4759562445667922, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036, 1.522889017676036]"
201,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,22,"[1.3353288901767602, 1.3353288901767602, 1.3533555491161984, 1.3533555491161984, 1.3533555491161984, 1.4019269776876266, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.40478412054477, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4354984062590557, 1.4523485946102581, 1.4523485946102581, 1.4523485946102581, 1.4523485946102581, 1.4523485946102581, 1.4523485946102581, 1.47097942625326, 1.47097942625326, 1.47097942625326, 1.47097942625326, 1.47097942625326, 1.47097942625326, 1.47097942625326, 1.4824079976818316, 1.4824079976818316, 1.4824079976818316, 1.5024079976818316, 1.5024079976818316, 1.5031222833961173, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5181222833961172, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743, 1.5252651405389743]"
202,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,23,"[1.3293219356708197, 1.3903288901767603, 1.3903288901767603, 1.3903288901767603, 1.3903288901767603, 1.4024717473196175, 1.4024717473196175, 1.4342074760938859, 1.4342074760938859, 1.4342074760938859, 1.4342074760938859, 1.4342074760938859, 1.4387221095334684, 1.4387221095334684, 1.4387221095334684, 1.4930947551434366, 1.4930947551434366, 1.4930947551434366, 1.4930947551434366, 1.4930947551434366, 1.4951231527093596, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5202376122862935, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523, 1.5358055636047523]"
203,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,24,"[1.3688959721819765, 1.3688959721819765, 1.3688959721819765, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.488951028687337, 1.490691104027818, 1.490691104027818, 1.490691104027818, 1.490691104027818, 1.490691104027818, 1.491551724137931, 1.491551724137931, 1.491551724137931, 1.491551724137931, 1.491551724137931, 1.491551724137931, 1.491551724137931, 1.491551724137931]"
204,fitness_proportionate_selection,fitness_based_slot_crossover,prime_slot_swap_mutation,25,"[1.2731773399014779, 1.291702405099971, 1.3640886699507389, 1.3900318748188931, 1.3900318748188931, 1.3900318748188931, 1.3900318748188931, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.392577513764126, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.4069501593740943, 1.42266444508838, 1.42266444508838, 1.42266444508838, 1.42266444508838, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.423378730802666, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4415835989568242, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4612126919733412, 1.4650405679513185, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934, 1.5608881483627934]"
